"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US48231960300","Census Tract 9603, Hunt County, Texas","4028","401"
"1400000US48481740200","Census Tract 7402, Wharton County, Texas","1823","293"
"1400000US48113015700","Census Tract 157, Dallas County, Texas","2994","256"
"1400000US48157670101","Census Tract 6701.01, Fort Bend County, Texas","6685","517"
"1400000US48201550100","Census Tract 5501, Harris County, Texas","5456","486"
"1400000US48041980000","Census Tract 9800, Brazos County, Texas","0","13"
"1400000US48201250200","Census Tract 2502, Harris County, Texas","10730","1119"
"1400000US48201322000","Census Tract 3220, Harris County, Texas","5442","557"
"1400000US48201533701","Census Tract 5337.01, Harris County, Texas","5751","554"
"1400000US48439106517","Census Tract 1065.17, Tarrant County, Texas","9384","759"
"1400000US48453000604","Census Tract 6.04, Travis County, Texas","7430","813"
"1400000US48085031623","Census Tract 316.23, Collin County, Texas","2860","281"
"1400000US48113007906","Census Tract 79.06, Dallas County, Texas","2283","155"
"1400000US48485011200","Census Tract 112, Wichita County, Texas","2085","250"
"1400000US48355002900","Census Tract 29, Nueces County, Texas","937","195"
"1400000US48453002207","Census Tract 22.07, Travis County, Texas","9453","873"
"1400000US48325000101","Census Tract 1.01, Medina County, Texas","7644","862"
"1400000US48039663000","Census Tract 6630, Brazoria County, Texas","4157","371"
"1400000US48113005300","Census Tract 53, Dallas County, Texas","7362","570"
"1400000US48039660801","Census Tract 6608.01, Brazoria County, Texas","9188","745"
"1400000US48481740400","Census Tract 7404, Wharton County, Texas","5802","466"
"1400000US48133950300","Census Tract 9503, Eastland County, Texas","5043","493"
"1400000US48201553300","Census Tract 5533, Harris County, Texas","6377","705"
"1400000US48339690601","Census Tract 6906.01, Montgomery County, Texas","20335","1597"
"1400000US48085031645","Census Tract 316.45, Collin County, Texas","2006","106"
"1400000US48201550500","Census Tract 5505, Harris County, Texas","6443","510"
"1400000US48439113111","Census Tract 1131.11, Tarrant County, Texas","4904","566"
"1400000US48085031653","Census Tract 316.53, Collin County, Texas","7481","465"
"1400000US48141010335","Census Tract 103.35, El Paso County, Texas","3836","467"
"1400000US48275950200","Census Tract 9502, Knox County, Texas","1899","155"
"1400000US48029171918","Census Tract 1719.18, Bexar County, Texas","6463","507"
"1400000US48121021721","Census Tract 217.21, Denton County, Texas","4294","364"
"1400000US48245011400","Census Tract 114, Jefferson County, Texas","7362","529"
"1400000US48245001302","Census Tract 13.02, Jefferson County, Texas","3210","325"
"1400000US48439113921","Census Tract 1139.21, Tarrant County, Texas","26246","2011"
"1400000US48453002409","Census Tract 24.09, Travis County, Texas","3625","388"
"1400000US48141001113","Census Tract 11.13, El Paso County, Texas","7546","822"
"1400000US48215024201","Census Tract 242.01, Hidalgo County, Texas","15877","1659"
"1400000US48029171100","Census Tract 1711, Bexar County, Texas","3835","524"
"1400000US48037011600","Census Tract 116, Bowie County, Texas","5278","457"
"1400000US48029191816","Census Tract 1918.16, Bexar County, Texas","2842","331"
"1400000US48505950302","Census Tract 9503.02, Zapata County, Texas","3817","682"
"1400000US48167720900","Census Tract 7209, Galveston County, Texas","5252","557"
"1400000US48019000102","Census Tract 1.02, Bandera County, Texas","5669","572"
"1400000US48113007804","Census Tract 78.04, Dallas County, Texas","6875","936"
"1400000US48409011300","Census Tract 113, San Patricio County, Texas","4936","60"
"1400000US48439106700","Census Tract 1067, Tarrant County, Texas","2102","166"
"1400000US48061011903","Census Tract 119.03, Cameron County, Texas","2548","340"
"1400000US48407200300","Census Tract 2003, San Jacinto County, Texas","4676","614"
"1400000US48289950200","Census Tract 9502, Leon County, Texas","5521","597"
"1400000US48381022002","Census Tract 220.02, Randall County, Texas","6506","593"
"1400000US48029172004","Census Tract 1720.04, Bexar County, Texas","4220","342"
"1400000US48029150100","Census Tract 1501, Bexar County, Texas","5831","515"
"1400000US48085031100","Census Tract 311, Collin County, Texas","9151","773"
"1400000US48183001500","Census Tract 15, Gregg County, Texas","4807","577"
"1400000US48113016516","Census Tract 165.16, Dallas County, Texas","5556","610"
"1400000US48479001715","Census Tract 17.15, Webb County, Texas","7353","500"
"1400000US48201430300","Census Tract 4303, Harris County, Texas","4814","24"
"1400000US48067950600","Census Tract 9506, Cass County, Texas","5828","570"
"1400000US48113000406","Census Tract 4.06, Dallas County, Texas","8757","908"
"1400000US48113009402","Census Tract 94.02, Dallas County, Texas","2396","179"
"1400000US48453002308","Census Tract 23.08, Travis County, Texas","6613","592"
"1400000US48113016903","Census Tract 169.03, Dallas County, Texas","5363","341"
"1400000US48273020500","Census Tract 205, Kleberg County, Texas","7321","765"
"1400000US48295950200","Census Tract 9502, Lipscomb County, Texas","2105","139"
"1400000US48141001109","Census Tract 11.09, El Paso County, Texas","4719","292"
"1400000US48085032012","Census Tract 320.12, Collin County, Texas","4165","297"
"1400000US48439103702","Census Tract 1037.02, Tarrant County, Texas","2700","302"
"1400000US48069950300","Census Tract 9503, Castro County, Texas","2220","188"
"1400000US48201422402","Census Tract 4224.02, Harris County, Texas","6612","547"
"1400000US48113019028","Census Tract 190.28, Dallas County, Texas","3498","356"
"1400000US48201230500","Census Tract 2305, Harris County, Texas","3737","507"
"1400000US48029172003","Census Tract 1720.03, Bexar County, Texas","6368","419"
"1400000US48423000400","Census Tract 4, Smith County, Texas","2636","290"
"1400000US48423001404","Census Tract 14.04, Smith County, Texas","6738","924"
"1400000US48213950901","Census Tract 9509.01, Henderson County, Texas","5748","664"
"1400000US48299970400","Census Tract 9704, Llano County, Texas","3606","189"
"1400000US48201241500","Census Tract 2415, Harris County, Texas","8448","865"
"1400000US48201253000","Census Tract 2530, Harris County, Texas","4464","505"
"1400000US48217960900","Census Tract 9609, Hill County, Texas","2027","210"
"1400000US48035950600","Census Tract 9506, Bosque County, Texas","1808","213"
"1400000US48355002603","Census Tract 26.03, Nueces County, Texas","3335","363"
"1400000US48217960600","Census Tract 9606, Hill County, Texas","1403","173"
"1400000US48085031657","Census Tract 316.57, Collin County, Texas","2761","315"
"1400000US48453001863","Census Tract 18.63, Travis County, Texas","3592","341"
"1400000US48491020406","Census Tract 204.06, Williamson County, Texas","6622","680"
"1400000US48453001757","Census Tract 17.57, Travis County, Texas","2182","205"
"1400000US48491020107","Census Tract 201.07, Williamson County, Texas","5757","305"
"1400000US48113008701","Census Tract 87.01, Dallas County, Texas","4990","603"
"1400000US48029191004","Census Tract 1910.04, Bexar County, Texas","4531","440"
"1400000US48439111529","Census Tract 1115.29, Tarrant County, Texas","4302","287"
"1400000US48323950500","Census Tract 9505, Maverick County, Texas","6572","752"
"1400000US48201521300","Census Tract 5213, Harris County, Texas","5696","495"
"1400000US48227950500","Census Tract 9505, Howard County, Texas","3395","346"
"1400000US48157671700","Census Tract 6717, Fort Bend County, Texas","5230","445"
"1400000US48427950600","Census Tract 9506, Starr County, Texas","7434","930"
"1400000US48029141102","Census Tract 1411.02, Bexar County, Texas","3252","531"
"1400000US48201551600","Census Tract 5516, Harris County, Texas","9294","738"
"1400000US48201553402","Census Tract 5534.02, Harris County, Texas","8702","550"
"1400000US48113000701","Census Tract 7.01, Dallas County, Texas","5016","502"
"1400000US48439105001","Census Tract 1050.01, Tarrant County, Texas","6322","714"
"1400000US48309002498","Census Tract 24.98, McLennan County, Texas","5094","444"
"1400000US48161000600","Census Tract 6, Freestone County, Texas","5055","362"
"1400000US48121020310","Census Tract 203.10, Denton County, Texas","3784","226"
"1400000US48039662700","Census Tract 6627, Brazoria County, Texas","2454","303"
"1400000US48113007810","Census Tract 78.10, Dallas County, Texas","4637","324"
"1400000US48157673902","Census Tract 6739.02, Fort Bend County, Texas","11654","664"
"1400000US48113002200","Census Tract 22, Dallas County, Texas","2309","237"
"1400000US48491020316","Census Tract 203.16, Williamson County, Texas","4879","470"
"1400000US48183000401","Census Tract 4.01, Gregg County, Texas","3545","405"
"1400000US48215024205","Census Tract 242.05, Hidalgo County, Texas","8846","917"
"1400000US48201313100","Census Tract 3131, Harris County, Texas","3561","361"
"1400000US48491020805","Census Tract 208.05, Williamson County, Texas","8534","759"
"1400000US48233950500","Census Tract 9505, Hutchinson County, Texas","5165","446"
"1400000US48227950200","Census Tract 9502, Howard County, Texas","1944","261"
"1400000US48113014406","Census Tract 144.06, Dallas County, Texas","4404","554"
"1400000US48485012800","Census Tract 128, Wichita County, Texas","4439","310"
"1400000US48201554903","Census Tract 5549.03, Harris County, Texas","13135","554"
"1400000US48201451500","Census Tract 4515, Harris County, Texas","4723","597"
"1400000US48041000400","Census Tract 4, Brazos County, Texas","5048","654"
"1400000US48453001850","Census Tract 18.50, Travis County, Texas","3722","668"
"1400000US48201452700","Census Tract 4527, Harris County, Texas","13124","840"
"1400000US48113019014","Census Tract 190.14, Dallas County, Texas","7413","780"
"1400000US48113012400","Census Tract 124, Dallas County, Texas","5363","562"
"1400000US48201554001","Census Tract 5540.01, Harris County, Texas","3332","359"
"1400000US48029121206","Census Tract 1212.06, Bexar County, Texas","8578","786"
"1400000US48361021900","Census Tract 219, Orange County, Texas","7258","696"
"1400000US48201232000","Census Tract 2320, Harris County, Texas","4632","543"
"1400000US48439111546","Census Tract 1115.46, Tarrant County, Texas","6513","523"
"1400000US48029171914","Census Tract 1719.14, Bexar County, Texas","5531","480"
"1400000US48299970600","Census Tract 9706, Llano County, Texas","1664","201"
"1400000US48113010703","Census Tract 107.03, Dallas County, Texas","2995","327"
"1400000US48427950702","Census Tract 9507.02, Starr County, Texas","3130","500"
"1400000US48397040301","Census Tract 403.01, Rockwall County, Texas","6215","328"
"1400000US48481740800","Census Tract 7408, Wharton County, Texas","3870","433"
"1400000US48113019301","Census Tract 193.01, Dallas County, Texas","3093","212"
"1400000US48113018118","Census Tract 181.18, Dallas County, Texas","8531","489"
"1400000US48141010339","Census Tract 103.39, El Paso County, Texas","10199","854"
"1400000US48439113705","Census Tract 1137.05, Tarrant County, Texas","6485","790"
"1400000US48363000200","Census Tract 2, Palo Pinto County, Texas","1956","214"
"1400000US48113011101","Census Tract 111.01, Dallas County, Texas","4555","564"
"1400000US48201340800","Census Tract 3408, Harris County, Texas","5968","311"
"1400000US48439113215","Census Tract 1132.15, Tarrant County, Texas","5034","370"
"1400000US48479001809","Census Tract 18.09, Webb County, Texas","10189","769"
"1400000US48035950300","Census Tract 9503, Bosque County, Texas","1438","196"
"1400000US48113016522","Census Tract 165.22, Dallas County, Texas","3656","473"
"1400000US48453002210","Census Tract 22.10, Travis County, Texas","4370","421"
"1400000US48479000101","Census Tract 1.01, Webb County, Texas","4689","509"
"1400000US48029190902","Census Tract 1909.02, Bexar County, Texas","3999","354"
"1400000US48141004311","Census Tract 43.11, El Paso County, Texas","4090","343"
"1400000US48029192000","Census Tract 1920, Bexar County, Texas","5614","781"
"1400000US48059030102","Census Tract 301.02, Callahan County, Texas","4223","306"
"1400000US48135002802","Census Tract 28.02, Ector County, Texas","9968","942"
"1400000US48183000900","Census Tract 9, Gregg County, Texas","3491","540"
"1400000US48085031714","Census Tract 317.14, Collin County, Texas","6399","619"
"1400000US48189950700","Census Tract 9507, Hale County, Texas","2790","300"
"1400000US48113019211","Census Tract 192.11, Dallas County, Texas","5723","566"
"1400000US48113003400","Census Tract 34, Dallas County, Texas","1258","209"
"1400000US48471790600","Census Tract 7906, Walker County, Texas","4801","593"
"1400000US48175960200","Census Tract 9602, Goliad County, Texas","3064","293"
"1400000US48043950300","Census Tract 9503, Brewster County, Texas","4602","558"
"1400000US48061013308","Census Tract 133.08, Cameron County, Texas","3603","317"
"1400000US48201252400","Census Tract 2524, Harris County, Texas","6947","994"
"1400000US48453001776","Census Tract 17.76, Travis County, Texas","3144","257"
"1400000US48255970100","Census Tract 9701, Karnes County, Texas","2492","279"
"1400000US48187210200","Census Tract 2102, Guadalupe County, Texas","4621","464"
"1400000US48135002801","Census Tract 28.01, Ector County, Texas","5379","567"
"1400000US48477170500","Census Tract 1705, Washington County, Texas","7172","618"
"1400000US48137950300","Census Tract 9503, Edwards County, Texas","2055","193"
"1400000US48239950100","Census Tract 9501, Jackson County, Texas","5681","382"
"1400000US48201340900","Census Tract 3409, Harris County, Texas","5036","495"
"1400000US48201251000","Census Tract 2510, Harris County, Texas","3094","390"
"1400000US48041002007","Census Tract 20.07, Brazos County, Texas","7411","441"
"1400000US48401950100","Census Tract 9501, Rusk County, Texas","5209","677"
"1400000US48113019021","Census Tract 190.21, Dallas County, Texas","7087","558"
"1400000US48477170100","Census Tract 1701, Washington County, Texas","3548","467"
"1400000US48491020314","Census Tract 203.14, Williamson County, Texas","7521","476"
"1400000US48233950700","Census Tract 9507, Hutchinson County, Texas","2089","404"
"1400000US48121020504","Census Tract 205.04, Denton County, Texas","3267","353"
"1400000US48201253900","Census Tract 2539, Harris County, Texas","4218","355"
"1400000US48013960202","Census Tract 9602.02, Atascosa County, Texas","10564","900"
"1400000US48227950802","Census Tract 9508.02, Howard County, Texas","5857","497"
"1400000US48113016408","Census Tract 164.08, Dallas County, Texas","7696","660"
"1400000US48439123200","Census Tract 1232, Tarrant County, Texas","2662","338"
